Mode,Date,Price,Holding,Balance,Profit Percentage,Profit to Initial Balance
Hold,2021-02-15,47945.058594,0.005771860603595439,276.7321948357835,-1.5431828149428535,0.0
Sell,2021-02-16,49199.871094,0.0,283.97479766943263,1.0336175590061278,183.97479766943263
Buy,2021-02-17,49207.277344,0.005756679196820735,283.27050981839307,0.0,0.0
Sell,2021-02-17,52149.007813,0.0,300.205108411939,5.978242706733878,200.20510841193902
Buy,2021-02-18,52140.972656,0.0057447892122484585,299.53889723033063,0.0,0.0
Hold,2021-02-18,51679.796875,0.0057447892122484585,296.8895395786916,-0.8844786690931198,0.0
Sell,2021-02-19,55888.132813,0.0,321.06554247683147,7.186594277252715,221.06554247683147
Buy,2021-02-20,55887.335938,0.005733725026062375,320.4426167076657,0.0,0.0
Hold,2021-02-20,56099.519531,0.005733725026062375,321.65921908496966,0.3796631015573819,0.0
Sell,2021-02-21,57539.945313,0.0,329.9182244394085,2.9570373095496323,229.9182244394085
Buy,2021-02-22,57532.738281,0.005723906482653758,329.3120136114379,0.0,0.0
Hold,2021-02-22,54207.320313,0.005723906482653758,310.2776321468694,-5.780044662150585,0.0
Hold,2021-02-23,48824.425781,0.005723906482653758,279.46644723971315,-15.136273294462493,0.0
Hold,2021-02-24,49705.332031,0.005723906482653758,284.5086722346984,-13.605134196411042,0.0
Hold,2021-02-25,47093.851563,0.005723906482653758,269.5608022545895,-18.144254957959152,0.0
Hold,2021-02-26,46339.761719,0.005723906482653758,265.2444625080146,-19.454969286063754,0.0
Hold,2021-02-27,46188.453125,0.005723906482653758,264.37838626593674,-19.717964927364513,0.0
Hold,2021-02-28,45137.769531,0.005723906482653758,258.36437163102215,-21.544200954699562,0.0
Hold,2021-03-01,49631.242188,0.005723906482653758,284.08458890205185,-13.733912775727292,0.0
Hold,2021-03-02,48378.988281,0.005723906482653758,276.91680464584607,-15.910506389060572,0.0
Hold,2021-03-03,50538.242188,0.005723906482653758,289.2761720818188,-12.157419066058804,0.0
Hold,2021-03-04,48561.167969,0.005723906482653758,277.95958414299713,-15.5938524395993,0.0
Hold,2021-03-05,48927.304688,0.005723906482653758,280.0553164824188,-14.957455268284905,0.0
Hold,2021-03-06,48912.382813,0.005723906482653758,279.9699050653729,-14.983391588101844,0.0
Hold,2021-03-07,51206.691406,0.005723906482653758,293.10231289405385,-10.995560204526472,0.0
Hold,2021-03-08,52246.523438,0.005723906482653758,299.0542142028897,-9.188185719896039,0.0
Hold,2021-03-09,54824.117188,0.005723906482653758,313.8081197781625,-4.707964845633836,0.0
Hold,2021-03-10,56008.550781,0.005723906482653758,320.5877068994081,-2.649252487436981,0.0
Hold,2021-03-11,57805.121094,0.005723906482653758,330.8711073605321,0.47343968171589246,0.0
Hold,2021-03-12,57332.089844,0.005723906482653758,328.1635207221593,-0.348755235705956,0.0
Sell,2021-03-13,61243.085938,0.0,350.5496966182394,6.4491066614594486,250.5496966182394
Buy,2021-03-14,61221.132813,0.005716639794503262,349.9791641033652,0.0,0.0
Hold,2021-03-14,59302.316406,0.005716639794503262,339.00998187276326,-3.134238650664988,0.0
Hold,2021-03-15,55907.199219,0.005716639794503262,319.60131985455706,-8.679900795418815,0.0
Hold,2021-03-16,56804.902344,0.005716639794503262,324.733165262582,-7.213571958051433,0.0
Hold,2021-03-17,58870.894531,0.005716639794503262,336.543698413919,-3.838933018731954,0.0
Hold,2021-03-18,57858.921875,0.005716639794503262,330.7586152576803,-5.491912324245731,0.0
Hold,2021-03-19,58346.652344,0.005716639794503262,333.54679466575743,-4.695242209548938,0.0
Hold,2021-03-20,58313.644531,0.005716639794503262,333.3581008884321,-4.749157927019939,0.0
Hold,2021-03-21,57523.421875,0.005716639794503262,328.84068260662445,-6.039925705547872,0.0
Hold,2021-03-22,54529.144531,0.005716639794503262,311.7234775861345,-10.930846873481872,0.0
Hold,2021-03-23,54738.945313,0.005716639794503262,312.9228330854336,-10.588153472755634,0.0
Hold,2021-03-24,52774.265625,0.005716639794503262,301.69146699756055,-13.7973062566499,0.0
Hold,2021-03-25,51704.160156,0.005716639794503262,295.57405948915954,-15.545241029873788,0.0
Hold,2021-03-26,55137.3125,0.005716639794503262,315.2001547994621,-9.937451388857884,0.0
Hold,2021-03-27,55973.511719,0.005716639794503262,319.98040453093006,-8.571584439688268,0.0
Hold,2021-03-28,55950.746094,0.005716639794503262,319.85026165310836,-8.608770332784253,0.0
Hold,2021-03-29,57750.199219,0.005716639794503262,330.1370869958266,-5.669502399770938,0.0
Hold,2021-03-30,58917.691406,0.005716639794503262,336.81121929180244,-3.7624939316883523,0.0
Hold,2021-03-31,58918.832031,0.005716639794503262,336.81773983406805,-3.7606308086986417,0.0
Hold,2021-04-01,59095.808594,0.005716639794503262,337.82945109680827,-3.4715532388003907,0.0
